1	12/10/10	21.8	23.49	21.77	22.2	22191296	21.8	002523	天桥起重	SZ
2	12/13/10	21.8	22.83	21.12	22.38	11567631	21.8	002523	天桥起重	SZ
3	12/14/10	21.99	23.28	21.83	23.15	10658917	21.99	002523	天桥起重	SZ
4	12/15/10	22.85	24.2	22.7	22.93	10497476	22.85	002523	天桥起重	SZ
5	12/16/10	22.78	23.18	22.41	22.7	5912167	22.78	002523	天桥起重	SZ
6	12/17/10	22.72	23.48	22.52	23.2	5116135	22.72	002523	天桥起重	SZ
7	12/20/10	23.26	23.94	22.58	23.49	7059284	23.26	002523	天桥起重	SZ
8	12/21/10	23.3	23.56	23.01	23.28	4144040	23.3	002523	天桥起重	SZ
9	12/22/10	23.3	23.43	22.68	22.77	3729649	23.3	002523	天桥起重	SZ
10	12/23/10	22.65	22.81	21.89	21.9	3091067	22.65	002523	天桥起重	SZ
11	12/24/10	21.81	22.0	21.28	21.47	1992942	21.81	002523	天桥起重	SZ
12	12/27/10	21.55	21.85	20.85	20.85	2100965	21.55	002523	天桥起重	SZ
13	12/28/10	20.8	21.15	20.7	20.9	1818635	20.8	002523	天桥起重	SZ
14	12/29/10	20.9	21.3	20.74	21.29	1429439	20.9	002523	天桥起重	SZ
15	12/30/10	21.23	21.3	20.9	21.01	1381803	21.23	002523	天桥起重	SZ
16	12/31/10	21.03	21.19	20.87	21.15	1635745	21.03	002523	天桥起重	SZ
17	1/4/11	21.28	21.42	20.98	21.35	1900280	21.28	002523	天桥起重	SZ
18	1/5/11	21.3	21.49	21.15	21.28	1472450	21.3	002523	天桥起重	SZ
19	1/6/11	21.28	21.35	20.8	20.85	1660532	21.28	002523	天桥起重	SZ
20	1/7/11	20.67	21.09	20.67	20.83	1272003	20.67	002523	天桥起重	SZ
21	1/10/11	20.83	21.13	20.68	20.96	1289403	20.83	002523	天桥起重	SZ
22	1/11/11	20.9	21.0	20.01	20.21	1603022	20.9	002523	天桥起重	SZ
23	1/12/11	20.25	20.39	20.03	20.25	952071	20.25	002523	天桥起重	SZ
24	1/13/11	20.25	20.34	20.06	20.08	745129	20.25	002523	天桥起重	SZ
25	1/14/11	20.02	20.02	19.15	19.3	1527274	20.02	002523	天桥起重	SZ
26	1/17/11	19.14	19.14	18.09	18.35	1193147	19.14	002523	天桥起重	SZ
27	1/18/11	18.21	18.5	18.15	18.42	590802	18.21	002523	天桥起重	SZ
28	1/19/11	18.42	18.87	18.38	18.81	817280	18.42	002523	天桥起重	SZ
29	1/20/11	18.66	18.8	18.09	18.11	787218	18.66	002523	天桥起重	SZ
30	1/21/11	17.98	18.42	17.91	18.18	773354	17.98	002523	天桥起重	SZ
31	1/24/11	18.3	18.8	18.18	18.46	958094	18.3	002523	天桥起重	SZ
32	1/25/11	18.47	19.0	18.01	19.0	1487296	18.47	002523	天桥起重	SZ
33	1/26/11	18.82	19.36	18.78	19.11	1411167	18.82	002523	天桥起重	SZ
34	1/27/11	18.9	19.3	18.76	19.09	1250991	18.9	002523	天桥起重	SZ
35	1/28/11	19.02	19.13	18.77	19.0	951257	19.02	002523	天桥起重	SZ
36	1/31/11	18.85	19.48	18.83	19.26	1128481	18.85	002523	天桥起重	SZ
37	2/1/11	19.12	19.28	18.96	19.1	698293	19.12	002523	天桥起重	SZ
38	2/9/11	18.14	19.2	18.14	18.83	610973	18.14	002523	天桥起重	SZ
39	2/10/11	18.67	19.44	18.67	19.38	1142669	18.67	002523	天桥起重	SZ
40	2/11/11	19.38	19.76	19.3	19.56	1318783	19.38	002523	天桥起重	SZ
41	2/14/11	19.56	19.89	19.55	19.7	1245910	19.56	002523	天桥起重	SZ
42	2/15/11	19.7	19.83	19.48	19.55	1475275	19.7	002523	天桥起重	SZ
43	2/16/11	19.5	20.59	19.45	20.55	2637988	19.5	002523	天桥起重	SZ
44	2/17/11	20.5	20.89	20.25	20.4	1842342	20.5	002523	天桥起重	SZ
45	2/18/11	20.34	20.58	20.0	20.07	1360542	20.34	002523	天桥起重	SZ
46	2/21/11	19.95	20.39	19.81	20.39	1180501	19.95	002523	天桥起重	SZ
47	2/22/11	20.42	20.56	19.96	20.37	2234304	20.42	002523	天桥起重	SZ
48	2/23/11	20.38	20.4	20.0	20.2	1109595	20.38	002523	天桥起重	SZ
49	2/24/11	20.2	20.3	19.71	19.91	1215784	20.2	002523	天桥起重	SZ
50	2/25/11	19.86	20.05	19.68	19.82	933673	19.86	002523	天桥起重	SZ
51	2/28/11	19.87	20.28	19.78	20.27	1474498	19.87	002523	天桥起重	SZ
52	3/1/11	20.27	20.27	19.94	19.99	1309053	20.27	002523	天桥起重	SZ
53	3/2/11	19.9	21.0	19.63	20.76	2957973	19.9	002523	天桥起重	SZ
54	3/3/11	20.77	20.87	20.04	20.04	2435380	20.77	002523	天桥起重	SZ
55	3/4/11	20.03	20.45	19.92	20.29	950132	20.03	002523	天桥起重	SZ
56	3/7/11	20.33	20.46	20.16	20.33	1262807	20.33	002523	天桥起重	SZ
57	3/8/11	20.32	20.67	20.21	20.55	1535779	20.32	002523	天桥起重	SZ
58	3/9/11	20.55	20.59	20.29	20.33	1209439	20.55	002523	天桥起重	SZ
59	3/10/11	20.33	20.52	20.01	20.03	1745059	20.33	002523	天桥起重	SZ
60	3/11/11	19.99	20.09	19.8	19.82	1970355	19.99	002523	天桥起重	SZ
61	3/14/11	19.81	20.05	19.73	20.02	2199743	19.81	002523	天桥起重	SZ
62	3/15/11	19.94	19.94	19.16	19.4	1865916	19.94	002523	天桥起重	SZ
63	3/16/11	19.42	19.82	19.42	19.81	1406013	19.42	002523	天桥起重	SZ
64	3/17/11	19.62	19.62	19.36	19.37	1099646	19.62	002523	天桥起重	SZ
65	3/18/11	19.54	19.68	19.37	19.6	939899	19.54	002523	天桥起重	SZ
66	3/21/11	19.6	19.6	19.6	19.6	0	19.6	002523	天桥起重	SZ
67	3/22/11	19.5	19.65	19.15	19.64	1466175	19.5	002523	天桥起重	SZ
68	3/23/11	19.6	19.94	19.41	19.91	1687104	19.6	002523	天桥起重	SZ
69	3/24/11	19.91	20.75	19.66	20.7	5249853	19.91	002523	天桥起重	SZ
70	3/25/11	20.5	20.88	20.36	20.84	5475151	20.5	002523	天桥起重	SZ
71	3/28/11	20.8	22.8	20.66	21.56	8692577	20.8	002523	天桥起重	SZ
72	3/29/11	21.22	21.29	20.43	20.45	3621104	21.22	002523	天桥起重	SZ
73	3/30/11	20.46	20.81	20.21	20.48	1756869	20.46	002523	天桥起重	SZ
74	3/31/11	20.26	20.4	19.51	19.52	1769032	20.26	002523	天桥起重	SZ
75	4/1/11	19.56	19.78	19.52	19.65	1041150	19.56	002523	天桥起重	SZ
76	4/6/11	19.64	19.84	19.01	19.11	1698975	19.64	002523	天桥起重	SZ
77	4/7/11	19.13	19.39	19.12	19.35	812597	19.13	002523	天桥起重	SZ
78	4/8/11	19.4	19.58	18.9	19.43	1028931	19.4	002523	天桥起重	SZ
79	4/11/11	19.37	19.62	19.2	19.28	1201687	19.37	002523	天桥起重	SZ
80	4/12/11	19.18	19.38	19.12	19.3	710777	19.18	002523	天桥起重	SZ
81	4/13/11	19.31	19.53	19.19	19.52	764146	19.31	002523	天桥起重	SZ
82	4/14/11	19.53	19.55	19.29	19.33	900009	19.53	002523	天桥起重	SZ
83	4/15/11	19.3	19.33	19.01	19.11	1077772	19.3	002523	天桥起重	SZ
84	4/18/11	19.05	19.05	18.58	18.75	1373968	19.05	002523	天桥起重	SZ
85	4/19/11	18.73	18.73	18.36	18.52	906714	18.73	002523	天桥起重	SZ
86	4/20/11	18.51	19.25	18.51	19.07	1011881	18.51	002523	天桥起重	SZ
87	4/21/11	18.98	19.12	18.89	19.05	622958	18.98	002523	天桥起重	SZ
88	4/22/11	19.1	19.1	18.6	18.67	656602	19.1	002523	天桥起重	SZ
89	4/25/11	18.78	18.78	18.24	18.38	566528	18.78	002523	天桥起重	SZ
90	4/26/11	18.5	18.58	18.21	18.29	689359	18.5	002523	天桥起重	SZ
91	4/27/11	18.45	18.45	17.91	18.0	607739	18.45	002523	天桥起重	SZ
92	4/28/11	18.09	18.25	17.37	17.4	658860	18.09	002523	天桥起重	SZ
93	4/29/11	17.49	17.69	17.4	17.65	260557	17.49	002523	天桥起重	SZ
94	5/3/11	17.8	17.8	17.48	17.76	495033	17.8	002523	天桥起重	SZ
95	5/4/11	17.6	17.61	17.18	17.2	626849	17.6	002523	天桥起重	SZ
96	5/5/11	17.21	17.38	17.1	17.23	494170	17.21	002523	天桥起重	SZ
97	5/6/11	17.2	17.28	17.06	17.22	491777	17.2	002523	天桥起重	SZ
98	5/9/11	17.25	17.44	17.25	17.34	500541	17.25	002523	天桥起重	SZ
99	5/10/11	17.34	17.47	17.26	17.45	360222	17.34	002523	天桥起重	SZ
100	5/11/11	17.49	17.96	17.36	17.76	757536	17.49	002523	天桥起重	SZ
101	5/12/11	17.61	17.75	17.21	17.28	596394	17.61	002523	天桥起重	SZ
102	5/13/11	17.28	17.56	17.24	17.54	457430	17.28	002523	天桥起重	SZ
103	5/16/11	17.54	17.73	17.42	17.71	534594	17.54	002523	天桥起重	SZ
104	5/17/11	17.71	18.74	17.59	18.67	2856978	17.71	002523	天桥起重	SZ
105	5/18/11	18.5	19.0	18.18	18.9	3185315	18.5	002523	天桥起重	SZ
106	5/19/11	18.78	18.95	18.13	18.18	2086314	18.78	002523	天桥起重	SZ
107	5/20/11	18.11	18.28	17.7	17.71	961096	18.11	002523	天桥起重	SZ
108	5/23/11	17.68	17.78	17.07	17.08	772798	17.68	002523	天桥起重	SZ
109	5/24/11	17.08	17.14	16.48	16.95	843223	17.08	002523	天桥起重	SZ
110	5/25/11	16.8	16.95	16.42	16.45	593272	16.8	002523	天桥起重	SZ
111	5/26/11	16.48	16.8	16.4	16.45	709709	16.48	002523	天桥起重	SZ
112	5/27/11	16.3	16.45	15.93	15.96	590186	16.3	002523	天桥起重	SZ
113	5/30/11	16.0	16.21	15.61	15.95	419373	16.0	002523	天桥起重	SZ
114	5/31/11	15.94	16.28	15.9	16.25	366095	15.94	002523	天桥起重	SZ
115	6/1/11	16.11	16.33	16.11	16.33	399533	16.11	002523	天桥起重	SZ
116	6/2/11	16.0	16.12	15.7	15.85	375670	16.0	002523	天桥起重	SZ
117	6/3/11	15.84	16.27	15.84	16.18	350920	15.84	002523	天桥起重	SZ
118	6/7/11	16.18	16.35	16.1	16.28	236241	16.18	002523	天桥起重	SZ
119	6/8/11	16.29	16.29	15.92	16.2	383997	16.29	002523	天桥起重	SZ
120	6/9/11	16.2	16.2	15.68	15.68	347231	16.2	002523	天桥起重	SZ
121	6/10/11	15.7	15.95	15.22	15.51	397047	15.7	002523	天桥起重	SZ
122	6/13/11	15.4	15.49	15.21	15.41	257350	15.4	002523	天桥起重	SZ
123	6/14/11	15.45	15.87	15.33	15.72	297830	15.45	002523	天桥起重	SZ
124	6/15/11	15.62	15.89	15.6	15.6	260205	15.62	002523	天桥起重	SZ
125	6/16/11	15.58	16.0	15.15	15.7	1368300	15.58	002523	天桥起重	SZ
126	6/17/11	15.44	15.69	15.2	15.23	489085	15.44	002523	天桥起重	SZ
127	6/20/11	15.18	15.3	15.07	15.08	384488	15.18	002523	天桥起重	SZ
128	6/21/11	15.08	15.33	15.08	15.28	271294	15.08	002523	天桥起重	SZ
129	6/22/11	15.47	16.59	15.23	16.28	1745867	15.47	002523	天桥起重	SZ
130	6/23/11	16.0	16.24	15.78	16.14	1322275	16.0	002523	天桥起重	SZ
131	6/24/11	16.14	16.68	16.09	16.42	1856424	16.14	002523	天桥起重	SZ
132	6/27/11	16.44	16.65	16.3	16.52	1004436	16.44	002523	天桥起重	SZ
133	6/28/11	16.43	16.5	16.11	16.38	693356	16.43	002523	天桥起重	SZ
134	6/29/11	16.48	16.49	15.99	15.99	620700	16.48	002523	天桥起重	SZ
135	6/30/11	15.93	16.22	15.93	16.13	701782	15.93	002523	天桥起重	SZ
136	7/1/11	16.08	16.43	16.08	16.28	605735	16.08	002523	天桥起重	SZ
137	7/4/11	16.28	16.78	16.28	16.73	1177997	16.28	002523	天桥起重	SZ
138	7/5/11	16.85	16.97	16.58	16.7	1017570	16.85	002523	天桥起重	SZ
139	7/6/11	16.7	16.89	16.58	16.84	1194202	16.7	002523	天桥起重	SZ
140	7/7/11	16.75	17.24	16.75	16.91	1426801	16.75	002523	天桥起重	SZ
141	7/8/11	16.87	16.95	16.7	16.85	653274	16.87	002523	天桥起重	SZ
142	7/11/11	16.85	17.53	16.76	17.46	1727659	16.85	002523	天桥起重	SZ
143	7/12/11	17.3	17.3	17.06	17.15	889136	17.3	002523	天桥起重	SZ
144	7/13/11	17.2	17.4	17.1	17.38	768364	17.2	002523	天桥起重	SZ
145	7/14/11	17.49	17.5	17.24	17.42	651816	17.49	002523	天桥起重	SZ
146	7/15/11	17.4	17.77	17.4	17.5	1177742	17.4	002523	天桥起重	SZ
147	7/18/11	17.31	17.5	17.2	17.24	834661	17.31	002523	天桥起重	SZ
148	7/19/11	17.11	17.24	16.91	16.95	547653	17.11	002523	天桥起重	SZ
149	7/20/11	16.9	17.18	16.8	17.08	455998	16.9	002523	天桥起重	SZ
150	7/21/11	17.08	17.18	16.69	16.7	390750	17.08	002523	天桥起重	SZ
151	7/22/11	16.71	16.92	16.61	16.73	302932	16.71	002523	天桥起重	SZ
152	7/25/11	16.73	17.06	16.17	16.25	776335	16.73	002523	天桥起重	SZ
153	7/26/11	16.4	16.4	16.02	16.3	302696	16.4	002523	天桥起重	SZ
154	7/27/11	16.22	16.53	16.03	16.52	417895	16.22	002523	天桥起重	SZ
155	7/28/11	16.42	16.5	16.24	16.44	312516	16.42	002523	天桥起重	SZ
156	7/29/11	16.39	16.52	15.98	15.99	455660	16.39	002523	天桥起重	SZ
157	8/1/11	15.99	16.28	15.63	16.17	316712	15.99	002523	天桥起重	SZ
158	8/2/11	16.1	16.36	15.93	16.36	313370	16.1	002523	天桥起重	SZ
159	8/3/11	16.25	16.55	16.2	16.39	426279	16.25	002523	天桥起重	SZ
160	8/4/11	16.47	16.61	16.39	16.49	385200	16.47	002523	天桥起重	SZ
161	8/5/11	16.0	16.26	15.88	16.02	462475	16.0	002523	天桥起重	SZ
162	8/8/11	15.79	15.97	15.06	15.18	626616	15.79	002523	天桥起重	SZ
163	8/9/11	14.95	15.14	14.4	14.88	544992	14.95	002523	天桥起重	SZ
164	8/10/11	15.1	15.36	15.01	15.15	561284	15.1	002523	天桥起重	SZ
165	8/11/11	14.97	15.29	14.74	15.29	886950	14.97	002523	天桥起重	SZ
166	8/12/11	15.35	15.55	15.24	15.24	899968	15.35	002523	天桥起重	SZ
167	8/15/11	15.24	15.56	15.16	15.54	748439	15.24	002523	天桥起重	SZ
168	8/16/11	15.61	15.69	15.42	15.44	534721	15.61	002523	天桥起重	SZ
169	8/17/11	15.39	15.54	15.36	15.41	344650	15.39	002523	天桥起重	SZ
170	8/18/11	15.45	15.5	14.9	14.99	1243574	15.45	002523	天桥起重	SZ
171	8/19/11	14.75	15.25	14.58	15.23	1101124	14.75	002523	天桥起重	SZ
172	8/22/11	15.2	15.37	15.12	15.27	560821	15.2	002523	天桥起重	SZ
173	8/23/11	15.4	15.45	15.24	15.38	913077	15.4	002523	天桥起重	SZ
174	8/24/11	15.5	15.63	15.41	15.41	868108	15.5	002523	天桥起重	SZ
175	8/25/11	15.41	15.9	15.41	15.79	1076800	15.41	002523	天桥起重	SZ
176	8/26/11	15.68	15.95	15.63	15.79	750303	15.68	002523	天桥起重	SZ
177	8/29/11	15.78	15.86	15.6	15.7	541445	15.78	002523	天桥起重	SZ
178	8/30/11	15.71	15.84	15.31	15.31	616247	15.71	002523	天桥起重	SZ
179	8/31/11	15.35	15.4	15.01	15.01	603349	15.35	002523	天桥起重	SZ
180	9/1/11	15.02	15.23	14.97	15.16	643290	15.02	002523	天桥起重	SZ
181	9/2/11	15.18	15.18	14.93	15.11	412868	15.18	002523	天桥起重	SZ
182	9/5/11	15.01	15.06	14.69	14.7	442700	15.01	002523	天桥起重	SZ
183	9/6/11	14.9	14.9	14.58	14.7	285235	14.9	002523	天桥起重	SZ
184	9/7/11	14.79	15.09	14.75	15.03	565491	14.79	002523	天桥起重	SZ
185	9/8/11	15.05	15.12	14.75	14.79	434617	15.05	002523	天桥起重	SZ
186	9/9/11	14.7	14.91	14.7	14.76	268348	14.7	002523	天桥起重	SZ
187	9/13/11	14.6	14.69	14.51	14.58	234139	14.6	002523	天桥起重	SZ
